word,counts
西瓜,1
拍拖,1
冬瓜,1
记录,1
没有,1
肚子疼,1
晚安,1
希望,1
许愿,1
开车,1
成绩,1
有没有,1
听说,1
发现,1
作曲,1
高考,1
结束,1
沙哑,1
情歌,1
偏爱,1
笔记,1
爱念,1
语音,1
同情,1
下雨,1
读心术,1
看不到,1
不会,1
深知,1
回不去,1
发现,1
好像,1
相待,1
知道,1
回不去,1
吵架,1
不会,1
时候,1
无助,1
不想,1
面对,1
没有,1
拉回,1
思绪,1
放弃,1
愿意,1
访客,1
变成,1
消息,1
炫耀,1
收场,1
所有人,1
告诉,1
下雨,1
太苦,1
人间,1
不来,1
遇到,1
遇不到,1
喜欢,1
陌生人,1
变成,1
首歌,1
记得,1
有空,1
提醒,1
海海,1
高考,1
生活,1
享受,1
低落,1
心情,1
循环,1
好感,1
喜欢,1
好像,1
流泪,1
种花,1
栽树,1
胜意,1
万事,1
黑胶,1
用户,1
喜欢,1
社会,1
家庭,1
粽是,1
微笑,1
好运,1
相信,1
阴天,1
下雨,1
成绩,1
开头,1
保护,1
易碎,1
弱小,1
难过,1
考不上,1
害怕,1
要来,1
求来,1
表现,1
讨厌,1
意思,1
开心,1
手机,1
时间,1
听见,1
月亮,1
希望,1
偏袒,1
放不下,1
拥有,1
散步,1
过程,1
吃饭,1
阴天,1
比起,1
愿意,1
阴天,1
讨厌,1
就算,1
不到,1
轻舟,1
晚安,1
阴天,1
再见,1
男生,1
暗恋,1
发现,1
不会,1
看看,1
流泪,1
成绩,1
高考,1
结束,1
时间,1
开始,1
直到,1
我会,1
假装,1
照顾,1
情绪,1
评论,1
复制,1
告诉,1
不会,1
听歌,1
下雨,1
阴天,1
喜欢,1
没有,1
好像,1
路过,1
全世界,1
江湖,1
再见,1
画面感,1
青春,1
登场,1
讨厌,1
下雨,1
阴天,1
转晴,1
不用,1
出现,1
需要,1
时候,1
日子,1
煎熬,1
想起,1
蛋仔,1
回来,1
喜欢,1
留在,1
我会,1
回忆,1
条路,1
都行,1
开心,1
认清,1
对方,1
深情,1
收场,1
感情,1
爱段,1
佳丽,1
消息,1
微信,1
打开,1
说话,1
了少,1
学会,1
没用,1
纪念,1
时光,1
贷款,1
耽误,1
兄弟,1
愿意,1
变成,1
天空,1
时候,1
想法,1
忘不掉,1
首歌,1
喜欢,1
专生,1
专四,1
下雨天,1
眼泪,1
低头,1
难过,1
日子,1
学校,1
青春,1
赚钱,1
享受,1
眼泪,1
接受,1
勇气,1
有没有,1
制作,1
可能,1
笨蛋,1
小羊,1
注定,1
东西,1
大街,1
不会,1
想爱,1
不能,1
解药,1
时间,1
大哭,1
女版,1
头像,1
没有,1
心结,1
可爱,1
偷看,1
放假,1
时间,1
暗恋,1
停留,1
挚爱,1
喜欢,1
挚爱,1
青春,1
记得,1
回头,1
闪躲,1
背影,1
时候,1
才能,1
对视,1
可惜,1
没有,1
放心,1
放不下,1
黑夜,1
结束,1
应该,1
大雾,1
舍不得,1
导员,1
室友,1
阴天,1
照例,1
有点,1
迈出,1
感觉,1
没有,1
放心,1
放不下,1
父母,1
成年人,1
阴天,1
舍不得,1
毕业,1
学校,1
陌生人,1
加油,1
满口,1
只能,1
不能,1
现任,1
买茶,1
知道,1
我会,1
往前走,1
应该,1
调皮,1
知道,1
不会,1
知道,1
不会,1
天空,1
抬头,1
不能,1
相思,1
沧海,1
巫山,1
桌子,1
等待,1
感觉,1
青春,1
宣告,1
需要,1
恋情,1
难忘,1
开始,1
衔接,1
无缝,1
毕业证,1
见面,1
毕业典礼,1
没有,1
资格,1
打扰,1
日落,1
涌出,1
总会,1
大笑,1
可爱,1
提起,1
失望透顶,1
时间,1
嘱咐,1
回忆,1
往前走,1
联系,1
忘不掉,1
断得,1
音响,1
唱歌,1
消遣,1
像是,1
知道,1
有没有,1
条路,1
深情,1
云南,1
流泪,1
心碎,1
分手,1
赚钱,1
社会,1
账号,1
社交,1
首歌,1
时候,1
阴天,1
亲亲,1
放飞,1
思绪,1
遇见,1
不该,1
承诺,1
誓言,1
遇到,1
舍得,1
相信,1
结束,1
东西,1
答案,1
看透,1
看淡,1
就让,1
事情,1
结束,1
有缘,1
追求,1
回头,1
调节,1
预料,1
有点,1
放弃,1
时候,1
喜欢,1
隔阂,1
不近,1
可能,1
梦醒,1
时候,1
遇到,1
喜欢,1
爱心,1
期待,1
阴天,1
回到,1
阴天,1
讨厌,1
喜欢,1
时候,1
忘不掉,1
秘密,1
蛋仔,1
成绩,1
如意,1
结束,1
青春,1
高考,1
暗算,1
学校,1
爱情,1
影子,1
没有,1
好看,1
没见,1
反骨,1
敌人,1
主角,1
媳妇,1
起来,1
爸爸,1
阴天,1
希望,1
窥探,1
回忆,1
相关,1
接受,1
值得,1
不能,1
还有,1
中考,1
零食,1
回家,1
奶茶,1
经历,1
电影,1
办法,1
留不住,1
人和事,1
破绽,1
出点,1
不会,1
感悟,1
结局,1
辞去,1
回省,1
进厂,1
在意,1
不会,1
撤回,1
治愈,1
无法,1
失去,1
好像,1
伤心,1
阅书,1
底气,1
勇气,1
脏话,1
抽烟,1
考上,1
加油,1
中考,1
没有,1
底气,1
发消息,1
需要,1
时候,1
加油,1
中考,1
错过,1
试驾,1
销售,1
事情,1
食言,1
不会,1
还有,1
解脱,1
学弟,1
喜欢,1
借给,1
习惯,1
刺眼,1
阴天,1
遇到,1
朋友,1
喜欢,1
阴天,1
回忆,1
勾起,1
考得,1
考完,1
阴天,1
下雨,1
阴天,1
下雨,1
没有,1
吵架,1
机会,1
陌生人,1
大哭,1
有所,1
无心,1
思念,1
假象,1
说谎,1
拥有,1
代表,1
阴天,1
微风,1
难评,1
流泪,1
高考,1
结束,1
喜欢,1
人们,1
下雨,1
高考,1
阴天,1
没有,1
喜欢,1
发现,1
改变,1
心态,1
看法,1
贪心,1
喜欢,1
听到,1
喜欢,1
出来,1
感受,1
放不下,1
开心,1
希望,1
窥探,1
对方,1
放下,1
青春,1
告别,1
回头,1
还有,1
中考,1
讨厌,1
流眼泪,1
下雨,1
高考,1
轻舟,1
结束,1
放松,1
结束,1
高考,1
高考,1
加油,1
高考,1
加油,1
考得,1
可怜,1
阴天,1
不止,1
高考,1
加油,1
爱心,1
承认,1
依赖,1
歌调,1
感觉,1
淄博,1
暴雨,1
喜欢,1
阴天,1
白色,1
高考,1
加油,1
高考,1
阴天,1
考生,1
阴天,1
不止,1
讨厌,1
下雨天,1
阴天,1
高考,1
加油,1
高考,1
加油,1
高考,1
加油,1
高考,1
超常发挥,1
加油,1
忘记,1
遇到,1
可能,1
高考,1
加油,1
高考,1
加油,1
高考,1
加油,1
循环,1
单曲,1
考场,1
阴间,1
好像,1
听到,1
高考,1
陌生人,1
加油,1
相爱,1
走到,1
选择,1
高考,1
必胜,1
学历,1
大专,1
等待,1
悬崖,1
顺路,1
顺路,1
好像,1
旧账,1
期待,1
依赖,1
学期,1
发现,1
首歌,1
高考,1
加油,1
文字,1
妄想,1
写下,1
河南,1
知道,1
发黑,1
加油,1
高考,1
加油,1
爱人,1
养花,1
遇到,1
时候,1
首歌,1
我会,1
首歌,1
分享,1
不想,1
阴天,1
看到,1
时候,1
有没有,1
想到,1
生活,1
情绪,1
生活,1
时间,1
只能靠,1
高考,1
加油,1
中考,1
希望,1
峰峰,1
阴天,1
阳台,1
知道,1
看不到,1
阴天,1
再见,1
人家,1
下贱,1
好像,1
回不去,1
喜欢,1
寓于,1
男女,1
共性,1
没用,1
纪念,1
时光,1
无限,1
收到,1
婚礼,1
记得,1
好像,1
高考,1
加油,1
称为,1
应该,1
提升,1
无法,1
个体,1
老铁,1
加油,1
视频,1
花絮,1
写真,1
熟悉,1
感觉,1
味道,1
心情,1
天气,1
记不住,1
歌词,1
加油,1
没有,1
前提,1
总能,1
时候,1
和解,1
朋友,1
想着,1
人家,1
弥补,1
高考,1
结果,1
好像,1
冷漠,1
懒得,1
离开,1
行动,1
发现,1
鲨鱼,1
回到,1
对方,1
知道,1
可能,1
阴天,1
可爱,1
相识,1
错误,1
挚爱,1
高考,1
还有,1
高考,1
阴天,1
早读,1
阴天,1
喜欢,1
还有,1
高考,1
距离,1
难过,1
离开,1
没有,1
阴天,1
想念,1
天气,1
阴天,1
烦扰,1
不到,1
方向,1
抱抱,1
身体,1
感觉,1
高考,1
加油,1
男孩子,1
愿意,1
女孩子,1
开始,1
回到,1
希望,1
听厌,1
绝望,1
看着,1
懂得,1
翼翼,1
小心,1
没有,1
酒店,1
喜欢,1
爱人,1
朋友,1
打扰,1
做到,1
干涉,1
淤泥,1
感谢,1
随缘,1
选择,1
相识,1
选择,1
挚爱,1
电脑,1
加班,1
属于,1
位置,1
答案,1
时间,1
交给,1
答案,1
时间,1
交给,1
谈恋爱,1
大笑,1
想起,1
好听,1
青春,1
遇见,1
首歌,1
浏览,1
看着,1
记得,1
开始,1
男生,1
首歌,1
暗恋,1
逃离,1
转钱,1
儿子,1
觉得,1
好像,1
缝缝补补,1
喜欢,1
遮掩,1
讨厌,1
相逢,1
一程,1
想起,1
听到,1
首歌,1
起来,1
秘密,1
用光,1
理由,1
感觉,1
想起,1
前任,1
越界,1
朋友,1
资格,1
没有,1
怀恋,1
两颗心,1
能够,1
分手,1
时空,1
感觉,1
对话,1
隧道,1
光明,1
肯定,1
诅咒,1
不用,1
无端,1
东西,1
飞往,1
放弃,1
拜拜,1
自律,1
不了,1
忍受,1
自律,1
不了,1
忍受,1
迟到,1
听的歌,1
小学,1
孩子,1
陪伴,1
眼泪,1
看到,1
知道,1
来到,1
黑色,1
愿意,1
铅笔,1
满足,1
求求,1
愿望,1
开心,1
结果,1
没有,1
重生,1
读者,1
故事,1
能够,1
情感,1
看到,1
生活,1
挑战,1
大笑,1
掉下去,1
小牛,1
阳台,1
城市,1
北京,1
有没有,1
欺负,1
实现,1
起来,1
拿给,1
没往,1
错觉,1
人生,1
喜欢,1
性生活,1
不行,1
思想,1
共鸣,1
感觉,1
起来,1
没有,1
失败,1
代表,1
中考,1
有缘,1
再见,1
失眠,1
个人,1
早睡,1
不能,1
物理,1
孩子,1
读懂,1
错过,1
经书,1
承诺,1
开心,1
提前,1
没法,1
放弃,1
拥有,1
结果,1
等待,1
相守,1
克服,1
万难,1
海心,1
出神,1
不知,1
听到,1
怀疑,1
刺耳,1
浏览,1
消息,1
记录,1
起来,1
秘密,1
广告,1
四楼,1
管用,1
时候,1
平行线,1
没错,1
相交,1
错过,1
知道,1
好像,1
觉得,1
样子,1
承载,1
回忆,1
觉得,1
像是,1
治愈,1
不到,1
不了,1
承载,1
回忆,1
来自,1
兄弟,1
点烟,1
只能,1
做梦,1
不太会,1
爱情,1
负责,1
继续,1
以待,1
世界,1
演绎,1
灵魂,1
情感,1
性格,1
有点,1
偏激,1
挺住,1
坚强,1
情况,1
可能,1
再见,1
不会,1
思念,1
脉搏,1
名字,1
经济,1
网易,1
男生,1
东西,1
风景,1
路过,1
觉得,1
可能,1
见面会,1
意义,1
有点,1
有没有,1
搭子,1
黑色,1
铅笔,1
想用,1
朋友,1
时候,1
忍住,1
铁树,1
应该,1
觉得,1
境界,1
飞进,1
纸飞机,1
替补,1
回来,1
主角,1
回忆,1
直到,1
烂掉,1
回忆,1
直到,1
烂掉,1
放下,1
可能,1
结果,1
不会,1
知道,1
大哭,1
关注,1
下哦,1
关注,1
下哦,1
关注,1
下哦,1
关注,1
下哦,1
关注,1
下哦,1
可爱,1
互换,1
下哦,1
首歌,1
超爱,1
低调,1
朋友圈,1
打开,1
认识,1
回到,1
希望,1
广播,1
听到,1
时候,1
恶作剧,1
回头,1
近况,1
好像,1
打听,1
说话,1
没有,1
距离,1
评论,1
存在,1
追寻,1
上帝,1
存在,1
追寻,1
上帝,1
文字,1
觉得,1
引起,1
友情,1
知道,1
爱情,1
留下,1
暴雨,1
被窝,1
喜欢,1
看着,1
发誓,1
说话,1
我会,1
不用,1
鲸鱼,1
深海,1
海豚,1
回来,1
听听,1
首歌,1
话题,1
感情,1
感受,1
没有,1
父母,1
羡慕,1
没有,1
日子,1
等待,1
山野,1
书房,1
睡醒,1
停留,1
可能,1
誓言,1
烟草味,1
作废,1
没有,1
老婆,1
性生活,1
有空,1
听歌,1
没有,1
不能,1
网易,1
故事,1
属于,1
日落,1
撒向,1
人间,1
疯子,1
时候,1
死要面子,1
我会,1
报忧,1
报喜,1
首歌,1
喜欢,1
变成,1
吞咽,1
倾诉,1
青春,1
全世界,1
爸妈,1
倾诉,1
应该,1
上学,1
现实,1
改变,1
加油,1
得失,1
考虑,1
才能,1
需要,1
时候,1
出现,1
迷惑,1
不会,1
含义,1
有没有,1
人能,1
流感,1
好像,1
平行,1
机长,1
时空,1
命运,1
地向,1
成功者,1
应该,1
拯救,1
是从,1
绝情,1
多情,1
人生,1
鱼刺,1
说话,1
喉咙,1
爸爸,1
淋雨,1
吃饭,1
耗尽,1
眼泪,1
青春,1
挚爱,1
首歌,1
想到,1
介绍,1
爱情,1
双向,1
可靠,1
属于,1
在意,1
治不好,1
大病,1
黑色,1
铅笔,1
遇到,1
没有,1
喜欢,1
无限,1
循环,1
比起,1
喜欢,1
朋友,1
送给,1
放弃,1
解决问题,1
考虑,1
感受,1
复读,1
还愿,1
可爱,1
大哭,1
流泪,1
控制,1
不受,1
流眼泪,1
下雨,1
世界,1
假装,1
期末考,1
失眠,1
选择,1
离开,1
能否,1
推推,1
认识,1
时候,1
联系,1
恋人,1
陌生人,1
喜欢,1
生气,1
泪点,1
问题,1
答案,1
伙伴,1
认识,1
好感,1
接触,1
进入,1
兄弟,1
看看,1
流泪,1
日子,1
理解,1
委屈,1
知道,1
走到,1
心事,1
说话,1
大哭,1
暗恋,1
头条,1
追上去,1
拒绝,1
回身,1
当作,1
女儿,1
视觉,1
觉得,1
无趣,1
恋人,1
朋友,1
开始,1
起码,1
过客,1
示爱,1
朋友,1
忍住,1
朋友,1
时候,1
好像,1
却说,1
没有,1
故事,1
长大,1
分享,1
看出,1
故事,1
阴雨,1
森林,1
挪威,1
喜欢,1
生气,1
泪点,1
衣着,1
盛宴,1
告诉,1
故事会,1
回到,1
不会,1
加油,1
加油,1
中考,1
加油,1
中考,1
相信,1
开始,1
刻起,1
回避,1
人格,1
知道,1
假装,1
只信,1
黑色,1
愿意,1
铅笔,1
知道,1
了解,1
刀子,1
看看书,1
感兴趣,1
散散步,1
拉回,1
思绪,1
生活,1
打扰,1
只能,1
爸妈,1
买得起,1
装作,1
样子,1
知道,1
来到,1
感谢,1
城市,1
回头,1
发现,1
时候,1
活着,1
回忆,1
心事,1
压下去,1
结果,1
害怕,1
遇见,1
喜欢,1
看到,1
听到,1
首歌,1
同学,1
知道,1
找到,1
心动,1
说话,1
听够,1
不想,1
批判,1
回头,1
画笔,1
好像,1
颜色,1
角落里,1
刷牙,1
大笑,1
合照,1
知足,1
朋友,1
时候,1
情绪,1
不想,1
眼泪,1
生活,1
相信,1
看着,1
喜欢,1
下雨,1
世界,1
假装,1
时候,1
天地,1
静止,1
喜欢,1
前奏,1
不成,1
可惜,1
朋友,1
普通人,1
希望,1
爱情,1
友情,1
讨厌,1
不能,1
揭穿,1
消遣,1
听歌,1
原本,1
记得,1
吃喜糖,1
需要,1
可能,1
流泪,1
流泪,1
起来,1
拿给,1
秘密,1
数字,1
社会,1
没有,1
遇到,1
了对,1
灵魂,1
输赢,1
在乎,1
认识,1
听完,1
没有,1
谈恋爱,1
影响,1
赚钱,1
我缘,1
便是,1
阶段,1
价值,1
年龄,1
感觉,1
熬过去,1
要碎,1
可能,1
还有,1
觉得,1
沾染,1
外套,1
味道,1
给对,1
东西,1
无价,1
青春,1
好像,1
野花,1
靠近,1
阻止,1
内心,1
打开,1
钥匙,1
道理,1
男人,1
出来,1
神明,1
奉为,1
时候,1
喜欢,1
爱情,1
放弃,1
友情,1
喜欢,1
不会,1
时候,1
只能,1
流泪,1
停下,1
野风,1
留在,1
画面,1
首歌,1
公交车,1
访客,1
研究,1
阻碍,1
初恋,1
时间,1
相爱,1
应该,1
触动,1
人们,1
迎接,1
青春,1
朋友,1
时候,1
喜欢,1
记得,1
梧桐树,1
吹倒,1
难买,1
青春,1
留不住,1
开始,1
虚拟,1
拦得,1
学习,1
人缘,1
青春,1
没要,1
老师,1
微信,1
走到,1
往前走,1
辍学,1
教室,1
泪目,1
选择,1
活在,1
回忆,1
感动,1
情歌,1
败笔,1
看透,1
隔阂,1
不近,1
太阳,1
世界,1
医生,1
首歌,1
排名,1
自爱,1
学会,1
出来,1
高考,1
成绩,1
画圆,1
圆规,1
看着,1
懂得,1
感到,1
捡起,1
力气,1
评论,1
改不了,1
习惯,1
得不到,1
回应,1
时候,1
不会,1
时候,1
年少,1
首歌,1
时候,1
喜欢,1
调整,1
情绪,1
说话,1
好像,1
不该,1
接受,1
爱心,1
刷牙,1
愿意,1
哥哥,1
让你在,1
校门口,1
人生,1
遇到,1
造成,1
无法,1
金钱,1
友情,1
迷失,1
造成,1
承诺,1
知道,1
不会,1
舍不得,1
老师,1
表演,1
坐下,1
知道,1
用心,1
领导,1
经历,1
看到,1
保持,1
人生,1
勇气,1
存在,1
生活,1
充满热情,1
梦想,1
决定,1
能够,1
衣服,1
背着,1
调好,1
徘徊,1
答案,1
寻找,1
造成,1
知道,1
没有,1
不想,1
结果,1
放弃,1
吹烂,1
书页,1
到头,1
香烟,1
新鲜感,1
影响,1
不会,1
情绪,1
恋人,1
当不成,1
没有,1
说话,1
好像,1
睡觉,1
相爱,1
电话,1
知道,1
了解,1
刀子,1
老家,1
见面,1
放不下,1
惊鸿,1
奈何,1
无意,1
捡起,1
扎手,1
文案,1
上有,1
影子,1
自律,1
接受,1
不了,1
放下,1
才能,1
首歌,1
听到,1
想起,1
应该,1
小学,1
孩子,1
首歌,1
地铁站,1
相拥,1
贪心,1
恋人,1
确定,1
回家,1
父亲节,1
机会,1
认识,1
母亲,1
可能,1
喜欢,1
朋友圈,1
联系,1
方式,1
调和,1
不可,1
男人,1
对方,1
女人,1
男人,1
爱情,1
女人,1
风景,1
发呆,1
运气,1
怀疑,1
不该,1
美丽,1
回忆,1
没用,1
前进,1
阻挡,1
申辩,1
对错,1
愿意,1
悔改,1
错过,1
着迷,1
念头,1
时候,1
回忆,1
反复,1
告诉,1
不能,1
难过,1
遇见,1
尝试,1
想起,1
时候,1
了高,1
无比,1
喜欢,1
不想,1
推开,1
经历,1
头发,1
模样,1
分叉,1
学会,1
承受,1
加油,1
渴望,1
人滴,1
样子,1
生疏,1
希望,1
深知,1
携手,1
不能,1
闯进,1
死水,1
生活,1
没有,1
有点,1
想到,1
青春,1
相遇,1
记得,1
相遇,1
说话,1
没有,1
事情,1
加油,1
继续,1
工作,1
觉得,1
成全,1
放弃,1
追随,1
相信,1
没有,1
实际行动,1
付出,1
男生,1
喜欢,1
错过,1
看着,1
懂得,1
好像,1
关系,1
错觉,1
人生,1
说话,1
心爱,1
首歌,1
著迷,1
往前走,1
取决,1
愿不愿意,1
时候,1
放下,1
首歌,1
喜欢,1
距离,1
谎言,1
看清,1
骰子,1
没有,1
回到,1
骰子,1
见到,1
觉得,1
不够,1
继续,1
男人,1
友情,1
入耳,1
难过,1
开心,1
放手,1
不想,1
担心,1
失去,1
朋友,1
就算,1
距离,1
谎言,1
看清,1
离开,1
地方,1
结婚,1
破碎,1
没有,1
深渊,1
爱情,1
失败,1
小学,1
大笑,1
小孩,1
好像,1
回到,1
想去,1
地方,1
记得,1
抓不住,1
再见,1
东西,1
首歌,1
名字,1
普通话,1
先生,1
电影,1
年度,1
黑色,1
铅笔,1
有关,1
记忆,1
想到,1
黑胶,1
评论,1
来自,1
误会,1
解释,1
理性,1
纠缠,1
来自,1
开心,1
失落,1
时候,1
情绪稳定,1
逞强,1
不堪,1
看出,1
想起,1
小乖,1
知道,1
装作,1
不会,1
怀恋,1
听到,1
喜欢,1
想要,1
人心,1
眼睛,1
直视,1
舍不得,1
知道,1
分开,1
不会,1
期待,1
出现,1
首歌,1
老高,1
叫醒,1
见面,1
和解,1
来源于,1
太阳,1
事业,1
遇到,1
时间,1
喜欢,1
甘心,1
刻进,1
朋友,1
时候,1
难过,1
可当,1
晚安,1
时刻,1
安利,1
同学,1
小学,1
孩子,1
加油,1
身体,1
不到,1
熟悉,1
评论,1
有点,1
感慨,1
见面,1
遇见,1
花光,1
耳朵,1
捂着,1
男人,1
女人,1
男友,1
初恋,1
可能,1
时候,1
难过,1
可当,1
陪伴,1
惩罚,1
奖励,1
好听,1
女孩子,1
喜欢,1
酱油,1
孩子,1
开始,1
内耗,1
讨厌,1
黑色,1
愿意,1
铅笔,1
给我发,1
微信,1
错觉,1
大笑,1
听话,1
喜欢,1
人间,1
选择,1
整整,1
不会,1
离婚,1
猜错,1
应该,1
肯定,1
发生,1
可怜,1
玩弄,1
剧本,1
丑角,1
谎言,1
不想,1
戳破,1
酒量,1
见长,1
无法,1
日子,1
共情,1
靠近,1
破碎,1
觉得,1
说话,1
没有,1
人理,1
感好,1
有点,1
大家,1
人家,1
甘心,1
不愿,1
女生,1
爆棚,1
喜欢,1
回头草,1
不吃,1
没有,1
好像,1
情事,1
需要,1
朋友圈,1
放学,1
大笑,1
应该,1
结果,1
决定,1
没有,1
意思,1
好像,1
青春,1
首歌,1
回忆,1
遭拒,1
告白,1
错觉,1
心情,1
影子,1
浮现,1
可能,1
难过,1
分手,1
看看,1
回头,1
不妨,1
难受,1
不住,1
给出,1
答案,1
时间,1
还有,1
时候,1
没有,1
加油,1
中考,1
认出,1
眼睛,1
还有,1
联系,1
应该,1
选择,1
权衡利弊,1
放弃,1
结果,1
没法,1
自尊,1
爱情,1
态度,1
地球,1
告诉,1
使用,1
开始,1
哥哥,1
进来,1
耳机,1
长大,1
觉得,1
旋律,1
久居,1
初始,1
我心,1
告诉,1
喜欢,1
听到,1
饮者,1
鸡汤,1
自知,1
遮住,1
大雾,1
东西,1
长眠,1
常念,1
索性,1
懒得,1
时候,1
闭嘴,1
选择,1
还有,1
爷爷,1
长大,1
学会,1
难过,1
忘记,1
涌出来,1
说话,1
开心,1
吵架,1
对方,1
出来,1
猜不透,1
关系,1
背书,1
时候,1
看点,1
放火,1
土匪,1
知道,1
小子,1
举报,1
可爱,1
错觉,1
人生,1
喜欢,1
人群,1
退离,1
保护,1
首歌,1
改变,1
遇到,1
草莓,1
喜欢,1
人间,1
读书,1
学习,1
出路,1
没有,1
走慢,1
不想,1
高铁,1
没签,1
机会,1
该不该,1
改变,1
结局,1
开始,1
夜班,1
演播室,1
北京,1
网恋,1
顶峰,1
达到,1
熟悉,1
无比,1
想念,1
毕业,1
时候,1
大学,1
证明,1
时间,1
开心,1
好像,1
重来,1
需要,1
离开,1
重来,1
需要,1
离开,1
联系,1
恋爱,1
补充,1
陪伴,1
深情,1
离开,1
散场,1
拖延,1
知道,1
熬过,1
研究生,1
大学,1
爱看,1
电影,1
没有,1
分手,1
泪水,1
想哭,1
评论,1
点赞,1
回来,1
顶峰,1
环境,1
小组,1
朋友,1
时候,1
喜欢,1
傻子,1
得到,1
应该,1
结婚,1
哥们,1
首歌,1
选择,1
澳洲,1
陪伴,1
捞钱,1
时代,1
属于,1
味道,1
说出,1
忘不掉,1
学会,1
发生,1
允许,1
记得,1
要害,1
时候,1
开心,1
世界,1
白首,1
人心,1
愿得,1
时候,1
没有,1
依靠,1
关系,1
没有,1
感动,1
有缘,1
希望,1
再见,1
我会,1
用力,1
状态,1
生活,1
填报,1
岗位,1
时候,1
懊悔,1
肯定,1
结果,1
感情,1
开花,1
适合,1
父母,1
收藏,1
胸膛,1
稻草人,1
草扎,1
感觉,1
没有,1
想见,1
电影,1
建议,1
好看,1
文字,1
誓言,1
敲打,1
喜欢,1
鲜花,1
结婚,1
没事,1
加油,1
说话,1
结婚,1
遇到,1
没有,1
路费,1
世界,1
爱意,1
消散,1
形容词,1
形容,1
说完,1
故事,1
陪伴,1
走来,1
感谢,1
惩罚,1
怀念,1
念旧,1
证明,1
资格,1
退出,1
性别,1
能站,1
希望,1
乡关,1
青山,1
人生,1
有没有,1
回复,1
轻舟,1
不见,1
还好,1
生活,1
坚守,1
能有,1
告白,1
性格,1
强融,1
眼泪,1
知道,1
时候,1
失去,1
改不掉,1
性格,1
跟你走,1
回来,1
走散,1
时候,1
接受,1
失败,1
大气,1
价格,1
价值,1
背地里,1
喜欢,1
自取,1
动态,1
喜欢,1
女朋友,1
反话,1
撒娇,1
境界,1
喜欢,1
知道,1
不能,1
摇摇头,1
遇到,1
喜欢,1
没用,1
回忆,1
耳朵,1
死死,1
捂住,1
颗药,1
还有,1
忘掉,1
接受,1
不了,1
没变,1
羡慕,1
希望,1
身影,1
停留,1
结没,1
结婚,1
香气,1
知名,1
洗衣,1
就算,1
不到,1
感觉,1
哀伤,1
日子,1
陪伴,1
首歌,1
人生,1
分手,1
往前走,1
找到,1
适合,1
我会,1
说完,1
故事,1
顺顺利利,1
希望,1
难过,1
大笑,1
概率论,1
保持,1
高数,1
远离,1
诠释,1
陪伴,1
爱情,1
期盼,1
有点,1
爱心,1
醒来,1
发现,1
陪伴,1
淹没,1
拒绝,1
表情,1
看到,1
时候,1
伙伴,1
暖阳,1
现实,1
没考,1
感觉,1
提高,1
关注,1
下哦,1
关注,1
下哦,1
关注,1
下哦,1
关注,1
下哦,1
关注,1
下哦,1
关注,1
宝子,1
下哦,1
可爱,1
关下,1
警觉,1
立马,1
学会,1
和解,1
问问,1
伤感,1
流泪,1
重来,1
失去,1
成长,1
变成,1
想要,1
晚安,1
时候,1
沉醉,1
显得,1
走到,1
希望,1
结婚,1
兄弟,1
我会,1
开始,1
发誓,1
首歌,1
想起,1
可能,1
陌生人,1
加油,1
婚礼,1
上放,1
回忆,1
负面,1
说要,1
家人,1
开始,1
工作,1
缘分,1
会同,1
感觉,1
出来,1
结婚,1
兄弟,1
考研,1
大学,1
准备,1
考上,1
希望,1
有变,1
小张,1
放下,1
才能,1
心碎,1
首歌,1
遇到,1
感触,1
首歌,1
想起,1
喜欢,1
直到,1
感谢,1
不能,1
选择,1
我会,1
青春,1
全世界,1
流泪,1
起来,1
支楞,1
成为,1
希望,1
路过,1
练完,1
滚蛋,1
毕业,1
考上,1
济南,1
校园,1
异地,1
请帖,1
学习,1
不会,1
背叛,1
长大,1
成长,1
不想,1
山高路远,1
人生,1
旅程,1
觉得,1
流泪,1
没考,1
没考,1
觉得,1
大哭,1
兔子,1
逃避,1
冷暴力,1
空余恨,1
多情,1
结果,1
难过,1
舍不得,1
方面,1
感情,1
道歉,1
首歌,1
播到,1
时间,1
不想,1
命运,1
理想,1
学校,1
心思,1
出来,1
朋友,1
加油,1
中考,1
学期,1
喜欢,1
特技,1
朋友圈,1
动力,1
觉得,1
征途,1
胜利,1
踏上,1
样子,1
喜欢,1
散步,1
喜欢,1
时会,1
友情,1
距离,1
目光,1
可怜,1
高考,1
失败,1
复读,1
知道,1
成绩,1
没有,1
期待,1
告诉,1
男人,1
付出,1
出来,1
哥们,1
工资,1
来到,1
事物,1
烟酒,1
性格,1
知道,1
可爱,1
小孩,1
应该,1
撑伞,1
想着,1
结婚,1
了没,1
耳机,1
地铁,1
知道,1
人生,1
样子,1
爱我吗,1
头发,1
欺负,1
不想,1
样子,1
想到,1
终结,1
记得,1
哽咽,1
积累,1
情绪,1
流眼泪,1
面对,1
应该,1
小孩,1
季节,1
知道,1
想要,1
感觉,1
发挥,1
歌词,1
希望,1
喜欢,1
可迎,1
万难,1
毕业,1
时代,1
再见,1
变得,1
失望,1
自责,1
青春,1
中考,1
还有,1
说好,1
高考,1
害怕,1
亲戚朋友,1
流泪,1
希望,1
结局,1
知道,1
可能,1
长大,1
度过,1
放手,1
意思,1
陪伴,1
心爱,1
了解,1
男孩,1
在意,1
倾诉,1
男生,1
话题,1
